device,model,workload,batch_size,tp,dtype,M,N,K,median_time_ms,std_time_ms,tflops,theory_tflops,mfu_pct,bandwidth_gbps,mbu_pct
NVIDIA H20-3e,Basic,Mx4096x4096,5000,1,int8,5000,4096,4096,2.2859,0.0059,73.3958,293.0000,25.05,34.2179,0.86
NVIDIA H20-3e,Basic,Mx4096x4096,8192,1,int8,8192,4096,4096,3.6589,0.0064,75.1266,293.0000,25.64,32.0975,0.80
NVIDIA H20-3e,Basic,Mx4096x4096,1,1,float8_e4m3fn,1,4096,4096,0.0688,0.0043,0.4875,7.9941,6.10,243.9200,6.10
NVIDIA H20-3e,Basic,Mx4096x4096,2,1,float8_e4m3fn,2,4096,4096,0.0714,0.0048,0.9394,15.9766,5.88,235.1875,5.88
NVIDIA H20-3e,Basic,Mx4096x4096,3,1,float8_e4m3fn,3,4096,4096,0.0667,0.0027,1.5102,23.9474,6.31,252.2516,6.31
NVIDIA H20-3e,Basic,Mx4096x4096,4,1,float8_e4m3fn,4,4096,4096,0.0666,0.0030,2.0165,31.9065,6.32,252.8000,6.32
NVIDIA H20-3e,Basic,Mx4096x4096,8,1,float8_e4m3fn,8,4096,4096,0.0684,0.0029,3.9227,63.6272,6.17,246.6028,6.17
NVIDIA H20-3e,Basic,Mx4096x4096,16,1,float8_e4m3fn,16,4096,4096,0.0685,0.0023,7.8398,126.5174,6.20,247.8654,6.20
NVIDIA H20-3e,Basic,Mx4096x4096,32,1,float8_e4m3fn,32,4096,4096,0.0687,0.0028,15.6394,250.1374,6.25,250.0937,6.25
NVIDIA H20-3e,Basic,Mx4096x4096,64,1,float8_e4m3fn,64,4096,4096,0.0678,0.0031,31.6850,293.0000,10.81,259.1426,6.48
NVIDIA H20-3e,Basic,Mx4096x4096,128,1,float8_e4m3fn,128,4096,4096,0.0710,0.0015,60.4993,293.0000,20.65,258.4810,6.46
NVIDIA H20-3e,Basic,Mx4096x4096,256,1,float8_e4m3fn,256,4096,4096,0.0874,0.0012,98.3280,293.0000,33.56,228.0557,5.70
NVIDIA H20-3e,Basic,Mx4096x4096,1024,1,float8_e4m3fn,1024,4096,4096,0.1840,0.0012,186.7702,293.0000,63.74,159.5937,3.99
NVIDIA H20-3e,Basic,Mx4096x4096,4096,1,float8_e4m3fn,4096,4096,4096,0.5619,0.0017,244.5811,293.0000,83.47,119.4244,2.99
NVIDIA H20-3e,Basic,Mx4096x4096,4099,1,float8_e4m3fn,4099,4096,4096,0.5648,0.0018,243.5191,293.0000,83.11,118.8841,2.97
NVIDIA H20-3e,Basic,Mx4096x4096,5000,1,float8_e4m3fn,5000,4096,4096,0.6807,0.0024,246.4570,293.0000,84.12,114.9010,2.87
NVIDIA H20-3e,Basic,Mx4096x4096,8192,1,float8_e4m3fn,8192,4096,4096,1.0704,0.0063,256.8108,293.0000,87.65,109.7214,2.74
